art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
2317,7532163361313,Molestias soluta,Cuidado personal e higiene,Cuid-1,Cuid-2-2,776,2900.0,14.72,UN,True,2025-12-16
2318,7985490049032,Repudiandae atque,Electronica y tecnologia,Elec-1,Elec-1-2,739,72000.0,5.2,UN,True,2026-02-13
2319,7295458583561,Laborum veritatis,Cuidado personal e higiene,Cuid-2,Cuid-2-1,317,195100.0,10.01,LT,True,2025-12-22
2320,3998127439223,Tempore quod,Cuidado personal e higiene,Cuid-3,Cuid-3-1,481,186200.0,8.12,UN,True,2025-11-21
2321,5517419258144,Reiciendis porro,Cuidado personal e higiene,Cuid-2,Cuid-1-2,240,4600.0,3.35,UN,False,2026-02-20
2322,7621236018633,Est tempora,Hogar y limpieza,Hoga-2,Hoga-2-2,711,118600.0,4.49,UN,True,2025-10-05
2323,9945413845316,Aliquam tempore,Electronica y tecnologia,Elec-1,Elec-3-1,736,110500.0,5.74,UN,True,2025-10-24
2324,5630930796855,Exercitationem porro,Hogar y limpieza,Hoga-2,Hoga-3-1,179,163800.0,3.51,UN,False,2026-02-04
2325,9096459872405,Quaerat iste,Cuidado personal e higiene,Cuid-2,Cuid-2-1,390,33000.0,4.39,KG,True,2026-03-03
2326,8992177351660,Quia corporis,Electronica y tecnologia,Elec-2,Elec-3-1,189,156100.0,18.33,UN,True,2025-11-01
2327,8113397367075,Fugiat velit,Electronica y tecnologia,Elec-1,Elec-1-1,492,236800.0,6.9,UN,True,2025-12-20
2328,2173402422249,Veritatis voluptate,Alimentos y bebidas,Alim-1,Alim-1-1,235,94200.0,16.56,UN,True,2025-12-10
2329,1983063236540,Temporibus ipsa,Bebes y maternidad,Bebe-3,Bebe-2-2,557,85700.0,1.33,UN,True,2026-01-27
2330,0181444248422,Tempore debitis,Bebes y maternidad,Bebe-2,Bebe-3-1,786,9000.0,19.64,UN,True,2025-12-12
2331,0243509476512,Reiciendis qui,Electronica y tecnologia,Elec-2,Elec-3-1,698,16200.0,15.31,UN,True,2026-01-04
2332,1861564099416,Voluptatum eligendi,Electronica y tecnologia,Elec-1,Elec-1-2,146,233000.0,18.14,UN,True,2026-01-15
2333,4753989137057,Nemo quibusdam,Ropa y calzado basico,Ropa-3,Ropa-2-1,104,243900.0,10.54,UN,True,2026-02-16
2334,4245190826115,Omnis nemo,Hogar y limpieza,Hoga-2,Hoga-2-2,652,3400.0,12.71,UN,True,2025-10-01
2335,0356594299208,Cum soluta,Hogar y limpieza,Hoga-2,Hoga-1-1,66,225400.0,7.25,UN,True,2026-01-14
2336,2376669692299,Adipisci officia,Hogar y limpieza,Hoga-3,Hoga-2-1,321,45100.0,8.67,UN,True,2025-10-10
2337,5338619411838,Ipsam alias,Alimentos y bebidas,Alim-1,Alim-2-1,795,141200.0,15.03,UN,True,2025-09-06
2338,9093424240665,Ipsum nam,Bebes y maternidad,Bebe-2,Bebe-1-2,359,170200.0,1.05,UN,True,2026-01-25
2339,2834633488939,Beatae consequuntur,Cuidado personal e higiene,Cuid-3,Cuid-2-1,8,91000.0,0.78,KG,True,2025-11-21
2340,3437518669400,Laborum libero,Cuidado personal e higiene,Cuid-2,Cuid-1-2,781,133200.0,17.5,UN,True,2026-01-25
2341,8654243826921,Maiores consequatur,Bebes y maternidad,Bebe-1,Bebe-3-2,567,157600.0,2.24,UN,True,2026-03-10
2342,8550743509527,Aperiam possimus,Electronica y tecnologia,Elec-1,Elec-1-2,265,50100.0,14.43,UN,True,2025-09-29
2343,8895947039693,In saepe,Electronica y tecnologia,Elec-1,Elec-1-1,489,248600.0,,UN,True,2025-12-03
2344,6453591765041,Sunt quisquam,Cuidado personal e higiene,Cuid-2,Cuid-1-2,490,52600.0,7.36,UN,True,2025-09-23
2345,7188300995424,Cupiditate ratione,Cuidado personal e higiene,Cuid-2,Cuid-1-2,443,4600.0,5.91,UN,True,2026-02-16
2346,8873449668665,Quasi natus,Ropa y calzado basico,Ropa-1,Ropa-1-1,769,236200.0,9.83,UN,True,2026-03-22
2347,7989947061707,Sequi modi,Hogar y limpieza,Hoga-3,Hoga-2-2,629,108400.0,16.54,UN,True,2026-02-24
2348,6901497110385,Corporis commodi,Alimentos y bebidas,Alim-1,Alim-1-1,208,100900.0,17.52,UN,True,2026-03-21
2349,4715675665053,Minima quos,Bebes y maternidad,Bebe-2,Bebe-1-2,794,70400.0,4.48,UN,True,2025-11-09
2350,1886016744928,Quia sequi,Hogar y limpieza,Hoga-3,Hoga-1-1,771,8400.0,6.79,KG,True,2025-10-29
2351,3435969850453,Aliquam at,Ropa y calzado basico,Ropa-1,Ropa-2-1,38,67600.0,,UN,True,2026-02-22
2352,0566937540243,Placeat aut,Hogar y limpieza,Hoga-1,Hoga-1-2,238,99500.0,1.84,UN,True,2026-01-12
2353,2861789257140,Provident nulla,Electronica y tecnologia,Elec-1,Elec-2-1,492,131000.0,2.38,UN,True,2025-11-18
2354,0250385762646,Debitis rerum,Ropa y calzado basico,Ropa-2,Ropa-3-1,703,115500.0,9.62,UN,True,2025-10-16
2355,8163849368068,Odit accusamus,Bebes y maternidad,Bebe-1,Bebe-3-1,574,220000.0,15.81,UN,True,2025-09-09
2356,3585301012787,Beatae ea,Cuidado personal e higiene,Cuid-3,Cuid-1-1,460,228000.0,6.75,UN,True,2025-09-11
2357,9695193048529,Nesciunt quae,Ropa y calzado basico,Ropa-1,Ropa-3-2,245,80700.0,1.44,UN,True,2026-01-20
2358,7758670365624,Error temporibus,Bebes y maternidad,Bebe-3,Bebe-3-1,78,240000.0,19.36,UN,True,2025-10-26
2359,0363444394686,Cum magnam,Electronica y tecnologia,Elec-2,Elec-1-1,715,216500.0,18.78,UN,True,2026-02-15
2360,9633181233571,Necessitatibus dolores,Alimentos y bebidas,Alim-1,Alim-2-1,427,232100.0,13.06,UN,True,2026-02-20
2361,6170731744574,Tenetur facilis,Cuidado personal e higiene,Cuid-1,Cuid-3-2,366,177200.0,13.65,UN,True,2025-12-03
2362,7626263678508,Ea assumenda,Cuidado personal e higiene,Cuid-1,Cuid-1-1,784,51200.0,18.68,UN,True,2025-11-02
2363,8989774759449,Molestias architecto,Alimentos y bebidas,Alim-1,Alim-2-2,132,50400.0,12.9,KG,True,2025-10-08
2364,3485295377407,Minima tempore,Ropa y calzado basico,Ropa-1,Ropa-2-2,204,227300.0,15.78,LT,True,2025-10-25
2365,3767687404206,Atque consequatur,Bebes y maternidad,Bebe-2,Bebe-1-1,684,127700.0,9.3,LT,True,2026-01-05
2366,7675149753419,Necessitatibus soluta,Electronica y tecnologia,Elec-1,Elec-3-1,228,222800.0,4.6,UN,True,2026-02-02
2367,1573309900092,Perspiciatis nesciunt,Electronica y tecnologia,Elec-3,Elec-1-1,755,180700.0,16.66,UN,True,2026-01-29
2368,4065658234456,Similique accusamus,Ropa y calzado basico,Ropa-1,Ropa-1-2,687,54700.0,13.7,KG,True,2026-03-14
2369,3856535232662,Laboriosam fugiat,Hogar y limpieza,Hoga-1,Hoga-1-2,80,97400.0,5.83,UN,False,2026-01-12
2370,0004709110343,Expedita iusto,Hogar y limpieza,Hoga-1,Hoga-2-1,367,242000.0,12.48,UN,True,2025-12-14
2371,9561199899659,Distinctio necessitatibus,Electronica y tecnologia,Elec-1,Elec-3-2,602,6900.0,16.34,KG,True,2025-11-14
2372,1181583746611,Quod debitis,Cuidado personal e higiene,Cuid-3,Cuid-3-2,392,179200.0,5.44,UN,True,2025-11-10
2373,4477618687040,Atque sed,Alimentos y bebidas,Alim-1,Alim-3-2,173,244700.0,15.37,KG,True,2025-11-16
2374,7966682905251,In voluptatum,Electronica y tecnologia,Elec-1,Elec-2-2,37,27800.0,1.49,LT,True,2026-02-26
2375,6599508914239,Occaecati blanditiis,Ropa y calzado basico,Ropa-3,Ropa-2-1,6,69500.0,12.52,LT,True,2025-12-22
2376,3029276405477,Repellendus a,Alimentos y bebidas,Alim-2,Alim-2-1,143,137700.0,19.98,UN,False,2025-10-18
2377,3986221405138,Voluptate delectus,Cuidado personal e higiene,Cuid-1,Cuid-1-2,209,211300.0,,UN,True,2025-10-12
2378,1866047473387,Vel expedita,Cuidado personal e higiene,Cuid-3,Cuid-3-1,242,127600.0,17.52,UN,True,2025-09-09
2379,9147852474427,Doloribus praesentium,Ropa y calzado basico,Ropa-1,Ropa-2-2,684,16800.0,13.62,UN,True,2026-02-20
2380,0359441023872,Voluptatibus corporis,Electronica y tecnologia,Elec-1,Elec-2-2,407,33500.0,9.25,UN,True,2025-10-17
2381,3518664774139,Aliquid voluptatem,Electronica y tecnologia,Elec-2,Elec-2-1,113,95200.0,13.56,UN,True,2025-09-24
2382,1351830258536,Pariatur expedita,Electronica y tecnologia,Elec-3,Elec-3-1,67,82000.0,6.46,UN,True,2025-10-31
2383,4658153988520,Debitis laboriosam,Cuidado personal e higiene,Cuid-1,Cuid-1-2,105,56500.0,11.08,UN,True,2025-12-10
2384,1789559909840,Odio maiores,Ropa y calzado basico,Ropa-3,Ropa-3-2,251,210400.0,10.82,LT,True,2026-03-14
2385,1286558167597,Soluta deserunt,Alimentos y bebidas,Alim-1,Alim-3-1,592,8700.0,10.9,KG,True,2026-02-22
2386,2383193489189,Cumque ducimus,Alimentos y bebidas,Alim-3,Alim-3-1,40,207700.0,8.27,UN,True,2025-10-08
2387,0038146342920,Excepturi amet,Ropa y calzado basico,Ropa-1,Ropa-1-2,326,230600.0,7.09,UN,True,2025-12-18
2388,4219597309120,Eligendi in,Electronica y tecnologia,Elec-2,Elec-1-1,359,158300.0,6.64,UN,True,2026-02-15
2389,1852734114619,Quaerat similique,Cuidado personal e higiene,Cuid-2,Cuid-2-1,119,157100.0,4.53,UN,True,2026-02-03
2390,3315553015300,Recusandae tempora,Hogar y limpieza,Hoga-1,Hoga-3-2,47,39000.0,8.8,UN,True,2025-12-06
2391,3044077811098,Assumenda itaque,Alimentos y bebidas,Alim-2,Alim-3-1,185,142900.0,2.4,KG,True,2025-10-21
2392,6598455766342,Nemo explicabo,Ropa y calzado basico,Ropa-3,Ropa-2-2,122,95000.0,18.04,KG,True,2026-02-08
2393,5418299126991,Enim beatae,Ropa y calzado basico,Ropa-2,Ropa-1-2,636,58800.0,1.44,UN,True,2025-12-02
2394,4520641910613,Numquam deserunt,Cuidado personal e higiene,Cuid-2,Cuid-1-2,734,146700.0,16.76,LT,False,2025-10-21
2395,6691008224211,Beatae aspernatur,Hogar y limpieza,Hoga-3,Hoga-2-2,499,2300.0,4.86,LT,True,2026-01-24
2396,6826822175627,Tenetur ullam,Cuidado personal e higiene,Cuid-3,Cuid-1-2,607,70600.0,17.07,KG,True,2026-02-27
2397,6996208347914,Hic nam,Hogar y limpieza,Hoga-1,Hoga-2-2,609,164700.0,14.42,LT,True,2026-02-28
2398,0059325722876,Eos atque,Cuidado personal e higiene,Cuid-3,Cuid-3-1,703,114900.0,18.42,UN,True,2026-03-10
2399,0322007485971,Aut qui,Cuidado personal e higiene,Cuid-3,Cuid-2-1,79,38100.0,17.41,LT,True,2026-01-10
2400,2438712951453,Voluptate molestiae,Hogar y limpieza,Hoga-3,Hoga-2-1,798,2300.0,14.04,LT,True,2026-02-04
2401,2058028606047,Odit ad,Bebes y maternidad,Bebe-3,Bebe-1-2,367,69100.0,3.08,UN,True,2025-10-22
2402,8022406547479,Totam atque,Ropa y calzado basico,Ropa-3,Ropa-1-1,435,138200.0,11.0,UN,True,2025-11-07
2403,6950904189858,Recusandae quidem,Cuidado personal e higiene,Cuid-3,Cuid-3-2,638,134600.0,6.83,UN,True,2025-10-03
2404,6643016556235,Possimus quibusdam,Bebes y maternidad,Bebe-1,Bebe-2-2,396,34500.0,17.72,UN,True,2025-09-20
2405,8878887656991,Eos laudantium,Cuidado personal e higiene,Cuid-3,Cuid-1-1,213,154200.0,17.45,KG,True,2026-02-19
2406,3136062290114,Adipisci vero,Bebes y maternidad,Bebe-1,Bebe-1-2,16,249700.0,6.32,UN,True,2025-12-04
2407,3860479471995,Ipsum incidunt,Cuidado personal e higiene,Cuid-2,Cuid-1-2,136,147000.0,13.45,KG,True,2025-12-23
2408,0380351489533,Impedit magni,Electronica y tecnologia,Elec-3,Elec-2-1,68,132900.0,6.8,KG,True,2025-09-21
2409,8294419147902,Sit eaque,Cuidado personal e higiene,Cuid-1,Cuid-2-1,306,156400.0,13.58,UN,True,2025-10-10
2410,5347283951670,Corrupti quo,Ropa y calzado basico,Ropa-3,Ropa-2-1,624,220200.0,12.3,UN,True,2025-09-19
2411,3095326708485,Corrupti est,Cuidado personal e higiene,Cuid-2,Cuid-2-1,267,236600.0,10.24,KG,False,2025-12-10
2412,8686562925825,Consequatur distinctio,Bebes y maternidad,Bebe-1,Bebe-1-2,478,12200.0,17.57,UN,True,2025-12-29
2413,2828018323533,Magnam illum,Alimentos y bebidas,Alim-1,Alim-2-1,149,52800.0,4.96,LT,True,2025-09-29
2414,0688568467673,Numquam a,Electronica y tecnologia,Elec-2,Elec-1-1,473,30700.0,15.96,KG,False,2026-01-23
2415,8096458374499,Repellat repellendus,Alimentos y bebidas,Alim-2,Alim-3-2,764,193500.0,13.81,UN,True,2025-09-25
2416,5975213531755,Praesentium earum,Bebes y maternidad,Bebe-2,Bebe-1-2,253,13300.0,5.66,UN,True,2026-02-18
2417,5592897487415,Facere corporis,Hogar y limpieza,Hoga-1,Hoga-2-2,387,225900.0,8.46,KG,True,2026-03-06
2418,1486267511999,Ex magnam,Ropa y calzado basico,Ropa-1,Ropa-1-1,771,7100.0,1.43,KG,True,2026-01-10
2419,7645349655158,Totam adipisci,Bebes y maternidad,Bebe-1,Bebe-3-1,487,151400.0,11.97,UN,True,2025-12-21
2420,6419678963007,Laboriosam hic,Electronica y tecnologia,Elec-1,Elec-1-1,320,70300.0,17.76,LT,True,2026-01-28
2421,9358201630153,Voluptate ab,Alimentos y bebidas,Alim-3,Alim-3-2,97,118700.0,2.4,UN,True,2025-10-23
2422,9722422848343,Odio neque,Cuidado personal e higiene,Cuid-1,Cuid-1-2,750,111600.0,2.68,UN,True,2026-03-07
2423,9276680984607,Facere perspiciatis,Cuidado personal e higiene,Cuid-3,Cuid-3-1,489,187700.0,9.52,UN,True,2026-02-27
2424,1804033480155,Culpa totam,Bebes y maternidad,Bebe-1,Bebe-2-1,46,125200.0,5.66,KG,True,2026-01-21
2425,3735866715542,Quos vero,Bebes y maternidad,Bebe-2,Bebe-1-2,445,106500.0,5.57,LT,True,2026-03-22
2426,4605392609679,Molestiae voluptate,Hogar y limpieza,Hoga-3,Hoga-1-1,775,183100.0,12.79,UN,True,2025-11-03
2427,4627205364995,Delectus suscipit,Bebes y maternidad,Bebe-2,Bebe-2-1,746,231600.0,8.23,UN,True,2026-02-27
2428,1192856728500,Repudiandae fugit,Cuidado personal e higiene,Cuid-1,Cuid-3-2,157,198900.0,16.9,UN,True,2025-09-10
2429,2155383077557,Earum nemo,Ropa y calzado basico,Ropa-2,Ropa-3-2,330,184700.0,8.61,KG,True,2026-01-31
2430,8212626439566,Quo voluptas,Hogar y limpieza,Hoga-1,Hoga-1-1,790,123000.0,12.32,KG,True,2025-10-31
2431,7844607890755,Culpa eaque,Cuidado personal e higiene,Cuid-3,Cuid-2-2,626,225300.0,7.99,UN,True,2026-03-15
2432,1991981775515,Commodi impedit,Cuidado personal e higiene,Cuid-3,Cuid-1-2,449,122600.0,5.16,KG,True,2025-12-26
2433,2944149253164,Iusto eveniet,Hogar y limpieza,Hoga-2,Hoga-1-2,244,232700.0,9.45,UN,True,2025-10-13
2434,4982838597470,Sint id,Hogar y limpieza,Hoga-2,Hoga-2-1,611,201100.0,14.42,KG,True,2025-11-05
2435,7656590705547,Quod totam,Cuidado personal e higiene,Cuid-2,Cuid-2-1,464,39300.0,19.06,KG,False,2026-02-26
2436,9434368771561,Accusamus omnis,Hogar y limpieza,Hoga-3,Hoga-1-2,420,13700.0,0.89,UN,True,2026-02-11
2437,9220949076343,Deleniti adipisci,Alimentos y bebidas,Alim-2,Alim-3-1,742,185700.0,10.66,LT,True,2025-11-14
2438,1535977100112,Nulla quibusdam,Bebes y maternidad,Bebe-3,Bebe-3-2,302,172100.0,12.74,UN,True,2025-10-26
2439,5477349431485,Explicabo laborum,Hogar y limpieza,Hoga-2,Hoga-3-2,501,151300.0,1.76,LT,True,2025-09-10
2440,7225578564133,Vel quas,Alimentos y bebidas,Alim-1,Alim-1-1,35,244100.0,16.59,UN,True,2025-09-28
2441,5474168557396,Harum iure,Electronica y tecnologia,Elec-3,Elec-3-1,569,137300.0,5.56,KG,True,2025-09-10
2442,5232855580955,Quidem incidunt,Bebes y maternidad,Bebe-2,Bebe-2-2,438,88300.0,17.5,UN,True,2025-11-08
2443,7947581660281,Asperiores dolorum,Hogar y limpieza,Hoga-3,Hoga-2-1,701,142100.0,11.07,UN,True,2025-10-11
2444,4136233470405,Delectus dolorem,Bebes y maternidad,Bebe-2,Bebe-1-2,267,9000.0,3.08,LT,True,2025-09-08
2445,7146971479735,Numquam perspiciatis,Electronica y tecnologia,Elec-2,Elec-3-1,741,145700.0,14.8,UN,True,2026-02-06
2446,4185595083747,Minus vitae,Ropa y calzado basico,Ropa-2,Ropa-2-2,461,225800.0,3.19,UN,True,2026-02-26
2447,5601703961015,Ab delectus,Cuidado personal e higiene,Cuid-2,Cuid-3-2,167,3100.0,14.42,KG,True,2026-03-02
2448,7590017067941,Consequatur quod,Alimentos y bebidas,Alim-3,Alim-2-2,129,211600.0,16.17,UN,True,2026-02-18
2449,9078692855162,Asperiores nisi,Hogar y limpieza,Hoga-2,Hoga-3-1,157,200900.0,11.53,UN,True,2025-09-29
2450,2159389676356,Nostrum placeat,Bebes y maternidad,Bebe-3,Bebe-3-1,242,28300.0,5.46,LT,True,2025-10-06
2451,3673558960705,Debitis iusto,Ropa y calzado basico,Ropa-2,Ropa-3-1,441,212000.0,8.77,UN,True,2026-02-20
2452,7228834133517,Dolorum occaecati,Ropa y calzado basico,Ropa-1,Ropa-1-1,695,191400.0,10.58,UN,True,2025-09-07
2453,3901430974275,Rerum earum,Bebes y maternidad,Bebe-3,Bebe-1-2,797,123800.0,13.33,UN,False,2026-02-02
2454,4936635796710,Id facere,Hogar y limpieza,Hoga-2,Hoga-3-2,543,62800.0,12.7,KG,True,2025-09-29
2455,4803007356585,Fugit laudantium,Cuidado personal e higiene,Cuid-3,Cuid-2-2,393,73400.0,8.04,UN,True,2025-09-14
2456,2608252637944,Cupiditate repudiandae,Bebes y maternidad,Bebe-2,Bebe-2-1,491,153800.0,15.18,UN,False,2026-02-07
2457,1288669112237,Amet necessitatibus,Electronica y tecnologia,Elec-2,Elec-3-1,265,63100.0,15.44,UN,True,2026-01-28
2458,2142526119786,Nulla porro,Cuidado personal e higiene,Cuid-3,Cuid-2-2,196,82700.0,13.94,UN,True,2025-09-21
2459,9259465744658,In temporibus,Cuidado personal e higiene,Cuid-2,Cuid-3-2,430,232800.0,5.48,UN,True,2025-09-11
2460,3255441181857,Dicta at,Bebes y maternidad,Bebe-3,Bebe-1-2,663,182900.0,9.41,LT,True,2026-02-27
2461,1367380520382,Ab quos,Alimentos y bebidas,Alim-2,Alim-3-1,52,184500.0,8.68,UN,False,2025-10-26
2462,8193768418476,Earum accusantium,Alimentos y bebidas,Alim-1,Alim-1-2,89,239100.0,16.35,UN,True,2026-03-16
2463,1462201483331,Nesciunt eos,Ropa y calzado basico,Ropa-1,Ropa-2-2,142,3400.0,16.17,LT,True,2025-12-19
2464,5401127283607,Harum impedit,Alimentos y bebidas,Alim-3,Alim-3-1,168,62600.0,17.33,UN,True,2026-03-18
2465,3087647709067,Eligendi porro,Cuidado personal e higiene,Cuid-2,Cuid-1-2,120,165200.0,4.66,LT,False,2026-03-04
2466,7618376295079,Corporis ad,Bebes y maternidad,Bebe-2,Bebe-1-1,105,110700.0,14.98,KG,True,2026-01-05
2467,6716217204882,Vero velit,Hogar y limpieza,Hoga-3,Hoga-1-1,23,30000.0,17.41,UN,True,2025-09-25
2468,8680418693036,Quas facere,Ropa y calzado basico,Ropa-2,Ropa-2-1,279,195700.0,3.37,UN,True,2026-03-02
2469,2645649674199,Doloremque iure,Hogar y limpieza,Hoga-2,Hoga-2-1,578,13700.0,0.85,UN,False,2025-11-12
2470,9160539064902,Numquam laborum,Alimentos y bebidas,Alim-3,Alim-1-2,126,136900.0,2.15,UN,True,2025-10-24
2471,9703425197010,Fugit ea,Cuidado personal e higiene,Cuid-1,Cuid-3-1,261,141500.0,12.14,UN,True,2025-12-28
2472,8158913682966,Eum officia,Ropa y calzado basico,Ropa-1,Ropa-1-2,779,159700.0,8.46,UN,True,2025-11-14
2473,7074215319366,Excepturi labore,Alimentos y bebidas,Alim-3,Alim-2-2,135,80300.0,3.94,UN,True,2026-01-30
2474,2526022169085,Eos voluptas,Electronica y tecnologia,Elec-1,Elec-2-2,790,7900.0,10.59,KG,True,2025-10-26
2475,8754802933586,Facilis recusandae,Hogar y limpieza,Hoga-3,Hoga-1-1,410,222500.0,,UN,True,2026-03-06
2476,3843910657356,Odit debitis,Hogar y limpieza,Hoga-1,Hoga-1-1,580,232400.0,17.12,UN,True,2025-09-23
2477,1745469351025,Ipsa quasi,Bebes y maternidad,Bebe-1,Bebe-3-2,259,121500.0,15.05,UN,True,2025-12-06
2478,1401283319558,Nihil quasi,Electronica y tecnologia,Elec-3,Elec-2-2,260,7100.0,17.72,UN,True,2026-03-15
2479,8979903597172,Sit quaerat,Electronica y tecnologia,Elec-2,Elec-1-1,315,146100.0,12.1,KG,True,2026-02-19
2480,7170305687091,Totam totam,Hogar y limpieza,Hoga-3,Hoga-3-1,103,80400.0,,KG,False,2026-02-15
2481,4124605164830,Earum doloremque,Hogar y limpieza,Hoga-2,Hoga-2-2,253,47300.0,8.37,UN,True,2026-01-05
2482,8953376841871,Dolorem iusto,Ropa y calzado basico,Ropa-1,Ropa-1-2,716,43900.0,17.06,UN,True,2025-12-26
2483,6776006434593,Est labore,Alimentos y bebidas,Alim-3,Alim-3-1,4,46500.0,17.92,UN,True,2025-10-14
2484,7317303324966,Alias ea,Cuidado personal e higiene,Cuid-1,Cuid-2-1,458,84000.0,,KG,True,2025-11-02
2485,7574510484801,Ducimus occaecati,Electronica y tecnologia,Elec-1,Elec-1-1,551,71600.0,8.65,UN,True,2025-12-28
2486,9473181560549,Occaecati facilis,Electronica y tecnologia,Elec-3,Elec-3-1,114,209400.0,5.67,KG,True,2025-11-04
2487,2707995947614,Totam nam,Alimentos y bebidas,Alim-1,Alim-1-1,89,124800.0,6.54,UN,True,2025-11-05
2488,1107976475456,Tempore repellendus,Ropa y calzado basico,Ropa-2,Ropa-1-1,443,108100.0,2.69,UN,False,2026-01-17
2489,6572897226930,Ab earum,Electronica y tecnologia,Elec-2,Elec-1-2,176,38200.0,0.99,UN,True,2026-01-22
2490,4854039098462,Eum quas,Cuidado personal e higiene,Cuid-3,Cuid-3-1,783,219200.0,,UN,True,2025-12-12
2491,8560669926131,Facere porro,Ropa y calzado basico,Ropa-1,Ropa-3-2,153,15600.0,0.9,UN,True,2025-10-30
2492,8268709777797,Culpa est,Bebes y maternidad,Bebe-1,Bebe-3-2,105,61400.0,17.62,UN,True,2025-10-09
2493,5703996263774,Perferendis accusamus,Hogar y limpieza,Hoga-2,Hoga-1-2,266,156100.0,13.02,UN,True,2025-10-26
2494,9271107351284,Labore quia,Cuidado personal e higiene,Cuid-2,Cuid-3-1,266,176200.0,16.88,LT,True,2025-11-08
2495,9622068243239,Possimus vitae,Cuidado personal e higiene,Cuid-3,Cuid-2-1,129,200700.0,8.92,UN,True,2026-03-12
2496,3302399344602,Porro iusto,Electronica y tecnologia,Elec-2,Elec-1-1,532,103800.0,4.52,KG,True,2025-11-07
2497,6069430695235,Deserunt dolorem,Alimentos y bebidas,Alim-1,Alim-1-2,278,88000.0,5.84,UN,True,2026-03-04
2498,5786529412856,Ducimus blanditiis,Hogar y limpieza,Hoga-3,Hoga-3-2,422,73600.0,17.1,UN,True,2025-12-20
2499,3700644885489,Vero sunt,Alimentos y bebidas,Alim-2,Alim-1-1,195,142900.0,2.48,UN,True,2025-12-03
2500,7531198042556,Vel dolorem,Alimentos y bebidas,Alim-3,Alim-2-1,78,88500.0,13.98,UN,True,2025-10-27
2501,4280537642553,Aperiam aliquid,Hogar y limpieza,Hoga-3,Hoga-2-2,49,83400.0,4.55,KG,True,2026-02-04
2502,0786887860202,Inventore accusantium,Ropa y calzado basico,Ropa-1,Ropa-1-2,43,6200.0,7.1,UN,True,2026-02-19
2503,3922131701953,Tempora distinctio,Bebes y maternidad,Bebe-2,Bebe-3-1,697,237200.0,0.11,UN,True,2026-03-19
2504,8663992879874,Error ut,Alimentos y bebidas,Alim-2,Alim-3-2,212,17000.0,9.61,UN,True,2026-02-15
2505,2873142495625,Hic deleniti,Cuidado personal e higiene,Cuid-2,Cuid-2-1,245,69200.0,2.61,KG,True,2025-09-21
2506,9179644160331,Architecto eaque,Hogar y limpieza,Hoga-1,Hoga-3-2,464,230500.0,17.2,KG,True,2026-02-26
2507,2888070051027,Et veritatis,Electronica y tecnologia,Elec-2,Elec-2-1,77,184400.0,2.0,UN,True,2026-01-03
2508,8745120220175,Quisquam perferendis,Bebes y maternidad,Bebe-2,Bebe-3-1,481,145400.0,5.04,KG,True,2025-12-15
2509,5454164879210,Tempore eos,Ropa y calzado basico,Ropa-1,Ropa-1-1,418,165900.0,0.35,UN,True,2025-10-24
2510,0466275015260,Quod incidunt,Electronica y tecnologia,Elec-1,Elec-2-1,634,26100.0,19.86,UN,True,2025-12-14
2511,9744203607857,Minima eos,Alimentos y bebidas,Alim-1,Alim-2-1,99,202500.0,12.85,UN,True,2026-02-11
2512,4833095872384,Magnam aliquid,Alimentos y bebidas,Alim-3,Alim-2-2,14,64000.0,12.89,UN,True,2025-12-30
2513,3680601457921,Asperiores debitis,Alimentos y bebidas,Alim-3,Alim-2-2,619,239100.0,10.4,UN,True,2025-09-24
2514,3267148581977,Consequatur ipsam,Electronica y tecnologia,Elec-2,Elec-1-1,297,59400.0,17.37,KG,True,2026-02-02
2515,0150196797205,Ut neque,Cuidado personal e higiene,Cuid-2,Cuid-3-2,50,157100.0,2.93,LT,True,2026-02-08
2516,9251920182852,Excepturi quisquam,Cuidado personal e higiene,Cuid-1,Cuid-1-2,446,137200.0,15.87,UN,True,2026-01-16
2517,2332970493796,Eius necessitatibus,Ropa y calzado basico,Ropa-1,Ropa-1-1,372,37500.0,16.15,UN,True,2025-10-14
2518,5829158551166,Minus nesciunt,Ropa y calzado basico,Ropa-3,Ropa-2-2,761,92000.0,0.77,UN,True,2025-11-02
2519,3971492075746,Recusandae hic,Hogar y limpieza,Hoga-1,Hoga-2-2,756,195800.0,2.7,UN,True,2025-12-04
2520,1424873962620,Tempore eaque,Bebes y maternidad,Bebe-1,Bebe-1-1,432,54700.0,10.97,UN,True,2026-02-24
2521,5918831249770,Nemo labore,Ropa y calzado basico,Ropa-3,Ropa-2-2,128,240800.0,1.85,UN,True,2026-02-13
2522,3677244343544,Quae minus,Ropa y calzado basico,Ropa-2,Ropa-3-2,599,75300.0,5.68,UN,True,2025-09-23
