id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
21621,419116,1656,92,2026-08-12,1,No cumple expectativas,Tienda fisica,Aprobada,29100.0
21622,917239,1594,138,2026-05-26,1,Talla incorrecta,Tienda fisica,Aprobada,210000.0
21623,407488,4722,12,2026-07-07,1,Producto vencido,Ecommerce,En proceso,67200.0
21624,558971,2969,128,2026-04-14,2,Talla incorrecta,Tienda fisica,En proceso,140300.0
21625,825110,1430,141,2026-08-15,2,Error en pedido,Ecommerce,En proceso,84400.0
21626,548951,3525,64,2026-03-17,2,Producto vencido,Tienda fisica,En proceso,146700.0
21627,79679,1551,95,2025-10-26,1,Talla incorrecta,Ecommerce,En proceso,197400.0
21628,987784,3471,93,2026-08-12,2,Producto vencido,Tienda fisica,Aprobada,198000.0
21629,664828,4258,139,2026-08-08,1,No cumple expectativas,Ecommerce,Aprobada,178100.0
21630,421367,1992,7,2026-04-29,1,Producto vencido,Ecommerce,Rechazada,132100.0
21631,626181,622,39,2026-06-24,2,Error en pedido,Tienda fisica,Aprobada,227100.0
21632,354172,1881,25,2026-03-02,1,Producto defectuoso,Tienda fisica,Aprobada,60300.0
21633,315039,831,34,2026-10-11,2,No cumple expectativas,Tienda fisica,Aprobada,5800.0
21634,563479,2959,3,2026-05-02,1,No cumple expectativas,Ecommerce,Aprobada,169900.0
21635,354256,1216,128,2026-08-23,2,Error en pedido,Tienda fisica,Aprobada,18700.0
21636,425350,3207,118,2026-02-04,1,Talla incorrecta,Ecommerce,Aprobada,169900.0
21637,992458,1505,122,2026-04-25,1,Producto defectuoso,Marketplace,Aprobada,24100.0
21638,114104,260,83,2026-09-11,1,Producto defectuoso,Tienda fisica,Aprobada,167600.0
21639,191509,4316,122,2026-02-18,1,Producto vencido,Marketplace,Aprobada,197100.0
21640,154620,1429,100,2026-06-26,2,Talla incorrecta,Tienda fisica,En proceso,13400.0
21641,853874,2038,130,2026-06-27,1,Error en pedido,Tienda fisica,Aprobada,95900.0
21642,179154,1433,29,2026-06-29,2,Talla incorrecta,Tienda fisica,Rechazada,196400.0
21643,7391,2398,47,2026-10-20,1,Talla incorrecta,Tienda fisica,Aprobada,111200.0
21644,548800,865,92,2026-09-04,2,Producto defectuoso,Ecommerce,Aprobada,21900.0
21645,329774,2239,132,2026-04-26,1,No cumple expectativas,Tienda fisica,En proceso,22400.0
21646,976051,782,31,2025-12-31,2,Talla incorrecta,Tienda fisica,Rechazada,123000.0
21647,161407,278,116,2025-11-19,2,No cumple expectativas,Tienda fisica,Aprobada,177600.0
21648,628068,1721,116,2025-10-02,1,Producto defectuoso,Ecommerce,En proceso,226200.0
21649,222455,3328,28,2026-01-12,2,Talla incorrecta,Tienda fisica,Aprobada,165200.0
21650,789859,1891,133,2025-11-03,1,No cumple expectativas,Tienda fisica,Aprobada,74900.0
21651,811070,3135,25,2025-11-07,2,No cumple expectativas,Ecommerce,Aprobada,226200.0
21652,498077,3851,31,2026-05-23,2,Producto vencido,Marketplace,Aprobada,49400.0
21653,563580,1761,85,2026-02-18,1,Talla incorrecta,Marketplace,Aprobada,44400.0
21654,715179,1142,141,2026-06-17,2,No cumple expectativas,Tienda fisica,En proceso,203200.0
21655,958019,3243,133,2026-08-19,2,No cumple expectativas,Tienda fisica,Aprobada,52200.0
21656,69739,3755,145,2025-09-16,1,Producto defectuoso,Tienda fisica,Aprobada,23500.0
21657,840102,2909,19,2026-03-20,1,Error en pedido,Tienda fisica,Aprobada,21500.0
21658,775069,2261,14,2025-11-25,1,Producto defectuoso,Tienda fisica,En proceso,185600.0
21659,309040,3380,69,2026-02-19,1,Producto defectuoso,Ecommerce,Rechazada,78700.0
21660,986119,1416,11,2026-05-13,2,Producto vencido,Ecommerce,En proceso,10400.0
21661,561125,1751,121,2026-05-02,2,Producto vencido,Tienda fisica,Rechazada,91800.0
21662,72024,570,146,2025-12-24,2,Producto defectuoso,Marketplace,En proceso,187600.0
21663,181559,574,60,2026-02-10,1,No cumple expectativas,Tienda fisica,Rechazada,29400.0
21664,345599,4090,118,2025-11-24,1,Producto vencido,Tienda fisica,Aprobada,159900.0
21665,862013,142,75,2026-08-01,1,Error en pedido,Tienda fisica,En proceso,160200.0
21666,115481,681,61,2025-10-07,2,Producto defectuoso,Ecommerce,Aprobada,143500.0
21667,215260,1751,120,2026-04-21,1,No cumple expectativas,Marketplace,Aprobada,79100.0
21668,934567,3021,72,2026-08-04,2,No cumple expectativas,Ecommerce,Aprobada,205400.0
21669,457040,3941,85,2026-02-07,2,Producto defectuoso,Tienda fisica,Aprobada,15800.0
21670,378047,4061,56,2026-04-19,2,Talla incorrecta,Ecommerce,Aprobada,20800.0
21671,386665,4900,58,2026-01-01,2,Producto defectuoso,Ecommerce,Aprobada,144900.0
21672,11663,1895,137,2026-04-10,2,Producto defectuoso,Tienda fisica,Aprobada,201800.0
21673,786303,2744,147,2026-07-14,2,Error en pedido,Ecommerce,En proceso,127700.0
21674,401576,3454,11,2025-10-18,2,No cumple expectativas,Tienda fisica,Aprobada,13200.0
21675,499831,1256,117,2025-10-04,1,No cumple expectativas,Ecommerce,Rechazada,113000.0
21676,886084,3936,98,2026-02-13,2,Talla incorrecta,Ecommerce,En proceso,158000.0
21677,288295,2030,128,2025-09-22,1,Error en pedido,Ecommerce,Aprobada,220300.0
21678,497826,4293,83,2025-12-22,2,Talla incorrecta,Ecommerce,Aprobada,142000.0
21679,85263,1592,39,2026-02-23,2,Producto defectuoso,Tienda fisica,Aprobada,111800.0
21680,85366,2599,54,2025-09-21,2,Producto defectuoso,Ecommerce,Aprobada,135800.0
21681,477269,819,114,2026-03-25,1,Talla incorrecta,Tienda fisica,Aprobada,101600.0
21682,424301,3606,98,2025-09-19,1,Producto vencido,Tienda fisica,Aprobada,172200.0
21683,189570,1137,5,2025-12-14,2,No cumple expectativas,Tienda fisica,En proceso,73900.0
21684,960990,2009,42,2026-05-27,2,Producto defectuoso,Ecommerce,Aprobada,170800.0
21685,360318,3685,111,2026-03-19,1,Producto vencido,Marketplace,Rechazada,201100.0
21686,15667,3993,127,2026-02-10,1,Producto defectuoso,Tienda fisica,En proceso,80900.0
21687,661037,2259,43,2025-11-04,2,Error en pedido,Tienda fisica,Aprobada,175200.0
21688,900644,3935,131,2026-07-22,2,No cumple expectativas,Tienda fisica,Aprobada,75000.0
21689,287515,3393,73,2025-11-04,1,No cumple expectativas,Tienda fisica,Aprobada,44800.0
21690,453631,4344,103,2025-09-23,2,No cumple expectativas,Tienda fisica,Aprobada,11100.0
21691,282199,1830,69,2026-05-31,1,Talla incorrecta,Ecommerce,Aprobada,10300.0
21692,440464,4795,41,2026-05-30,1,Producto defectuoso,Tienda fisica,Aprobada,57300.0
21693,428497,4316,122,2026-01-24,1,Producto vencido,Marketplace,Rechazada,193200.0
21694,998439,4436,90,2026-09-19,1,No cumple expectativas,Marketplace,Aprobada,219900.0
21695,170884,4755,75,2026-01-24,2,Producto vencido,Marketplace,Aprobada,85000.0
21696,564895,2884,28,2026-02-25,2,No cumple expectativas,Ecommerce,Rechazada,32600.0
21697,941970,2774,135,2026-07-28,2,Producto vencido,Tienda fisica,Aprobada,60400.0
21698,623874,2423,13,2026-07-01,1,Talla incorrecta,Ecommerce,Aprobada,181100.0
21699,546111,4,4,2026-05-03,1,No cumple expectativas,Ecommerce,Aprobada,75600.0
21700,510792,4248,24,2026-05-17,2,Talla incorrecta,Ecommerce,Aprobada,130300.0
21701,674328,2231,5,2026-03-08,1,Talla incorrecta,Tienda fisica,Aprobada,179600.0
21702,178199,3304,88,2026-03-23,1,Producto defectuoso,Marketplace,Aprobada,52700.0
21703,395551,1190,142,2025-10-13,1,Producto defectuoso,Ecommerce,Aprobada,230500.0
21704,827052,3574,86,2026-03-17,1,Talla incorrecta,Tienda fisica,Aprobada,30300.0
21705,658510,1920,134,2026-02-10,2,Producto defectuoso,Ecommerce,En proceso,139400.0
21706,611716,4645,64,2026-06-15,2,Producto defectuoso,Tienda fisica,Rechazada,117400.0
21707,320954,4156,105,2025-12-11,1,Producto defectuoso,Marketplace,Aprobada,29800.0
21708,554661,9,117,2025-10-11,1,Producto defectuoso,Ecommerce,En proceso,218000.0
21709,575480,4912,44,2026-05-12,1,Producto vencido,Ecommerce,Aprobada,118800.0
21710,172535,2892,121,2025-11-26,1,Producto defectuoso,Tienda fisica,Aprobada,97400.0
21711,14455,2396,9,2026-03-08,1,Producto defectuoso,Tienda fisica,Aprobada,65400.0
21712,549293,2064,79,2026-03-16,1,No cumple expectativas,Tienda fisica,Aprobada,144200.0
21713,428629,1157,8,2025-11-01,2,No cumple expectativas,Ecommerce,Aprobada,35300.0
21714,754827,1225,114,2026-01-23,1,Error en pedido,Tienda fisica,Aprobada,187800.0
21715,790190,4685,99,2026-06-23,1,Error en pedido,Marketplace,Rechazada,165100.0
21716,78771,675,114,2026-09-02,1,No cumple expectativas,Tienda fisica,Aprobada,10000.0
21717,435455,3655,28,2026-05-25,1,No cumple expectativas,Tienda fisica,Aprobada,100800.0
21718,649246,2969,46,2026-01-22,2,Producto vencido,Ecommerce,Aprobada,123300.0
21719,934271,4459,130,2026-06-21,2,Talla incorrecta,Tienda fisica,En proceso,144300.0
21720,589449,4171,64,2026-03-13,1,Talla incorrecta,Tienda fisica,Rechazada,65400.0
21721,222665,1463,87,2025-10-28,2,Error en pedido,Tienda fisica,En proceso,152800.0
21722,324331,948,12,2026-08-14,1,Error en pedido,Tienda fisica,Aprobada,41000.0
21723,267986,2866,68,2026-06-28,1,Talla incorrecta,Ecommerce,Aprobada,141800.0
21724,896675,3858,10,2026-08-30,2,No cumple expectativas,Tienda fisica,Aprobada,4600.0
21725,981313,2414,133,2026-07-09,1,Error en pedido,Marketplace,Rechazada,23900.0
21726,894560,1778,69,2026-04-06,1,No cumple expectativas,Tienda fisica,Aprobada,48000.0
21727,768819,2743,70,2026-02-13,1,No cumple expectativas,Marketplace,Aprobada,200200.0
21728,632999,4000,140,2026-07-27,1,No cumple expectativas,Ecommerce,Aprobada,174800.0
21729,958385,1138,11,2025-11-08,2,Producto defectuoso,Ecommerce,Aprobada,2900.0
21730,331812,3497,106,2026-07-16,2,Talla incorrecta,Ecommerce,Aprobada,121200.0
21731,676643,465,102,2025-11-19,1,No cumple expectativas,Ecommerce,En proceso,53100.0
21732,414736,3627,1,2026-05-23,1,Producto defectuoso,Tienda fisica,Aprobada,137900.0
21733,643160,4179,119,2025-11-07,1,No cumple expectativas,Tienda fisica,Aprobada,56800.0
21734,353190,1029,114,2025-11-19,2,No cumple expectativas,Tienda fisica,Rechazada,20000.0
21735,875671,3435,22,2026-01-08,2,Producto defectuoso,Tienda fisica,Aprobada,135100.0
21736,455485,4901,66,2026-01-09,2,Producto defectuoso,Ecommerce,En proceso,129400.0
21737,917964,1517,120,2026-07-07,2,No cumple expectativas,Tienda fisica,Aprobada,148600.0
21738,924214,4659,142,2025-10-06,2,Producto defectuoso,Tienda fisica,En proceso,42700.0
21739,29887,1183,26,2025-09-15,1,Producto vencido,Tienda fisica,Aprobada,78700.0
21740,241692,408,96,2026-06-14,2,Producto defectuoso,Tienda fisica,Aprobada,78600.0
21741,758786,1380,41,2026-05-25,2,Error en pedido,Ecommerce,Aprobada,24400.0
21742,264643,2573,38,2025-10-09,1,Talla incorrecta,Marketplace,Rechazada,153100.0
21743,265266,1292,95,2026-01-27,1,No cumple expectativas,Tienda fisica,Aprobada,210400.0
21744,860325,2969,52,2026-01-10,1,Error en pedido,Tienda fisica,Aprobada,124500.0
21745,528079,4084,39,2025-10-02,1,Producto defectuoso,Ecommerce,Aprobada,197900.0
21746,737275,4819,121,2025-11-13,2,Producto defectuoso,Ecommerce,En proceso,170800.0
21747,329584,3374,26,2025-12-30,2,Error en pedido,Tienda fisica,Aprobada,92700.0
21748,642701,1850,50,2026-06-19,1,Producto defectuoso,Tienda fisica,Rechazada,103400.0
21749,666831,224,100,2025-10-19,2,Talla incorrecta,Tienda fisica,Aprobada,177300.0
21750,304397,4460,74,2026-02-27,1,Error en pedido,Tienda fisica,En proceso,179700.0
21751,673398,1585,5,2025-11-11,1,Producto defectuoso,Marketplace,Aprobada,65000.0
21752,230537,4226,9,2025-10-25,2,Error en pedido,Tienda fisica,En proceso,59800.0
21753,517677,4531,41,2026-05-17,2,Error en pedido,Ecommerce,Aprobada,189400.0
21754,928983,1127,117,2026-05-07,2,Talla incorrecta,Tienda fisica,Aprobada,19600.0
21755,450113,4180,119,2025-09-29,1,Producto vencido,Tienda fisica,Rechazada,174400.0
21756,136510,2542,3,2025-11-25,1,Producto vencido,Tienda fisica,Aprobada,171500.0
21757,359729,875,106,2025-12-08,2,No cumple expectativas,Tienda fisica,Aprobada,86200.0
21758,417829,4502,78,2026-04-30,2,No cumple expectativas,Ecommerce,Aprobada,14700.0
21759,546415,4268,97,2025-10-15,1,Talla incorrecta,Tienda fisica,En proceso,151400.0
21760,831456,1784,75,2026-05-19,2,Producto defectuoso,Tienda fisica,Aprobada,104800.0
21761,722605,2998,122,2026-05-22,2,No cumple expectativas,Marketplace,Rechazada,119700.0
21762,76734,1817,47,2026-03-01,2,No cumple expectativas,Tienda fisica,Aprobada,30200.0
21763,495856,22,16,2026-01-25,2,Producto defectuoso,Tienda fisica,Aprobada,168700.0
21764,667389,1526,84,2025-10-02,1,Talla incorrecta,Tienda fisica,Rechazada,163800.0
21765,776033,1173,77,2026-03-27,1,No cumple expectativas,Tienda fisica,Rechazada,9400.0
21766,767865,262,93,2025-09-26,1,No cumple expectativas,Tienda fisica,Aprobada,56300.0
21767,896725,4198,90,2026-05-02,2,Talla incorrecta,Tienda fisica,Aprobada,199800.0
21768,354193,4026,58,2025-10-02,1,Producto defectuoso,Tienda fisica,Aprobada,39900.0
21769,980276,448,47,2026-07-07,2,Talla incorrecta,Tienda fisica,Aprobada,56600.0
21770,66684,1235,90,2026-06-19,1,Talla incorrecta,Marketplace,Aprobada,7800.0
21771,5135,2893,58,2026-07-12,2,No cumple expectativas,Marketplace,Aprobada,184600.0
21772,352567,1035,8,2026-06-06,1,Talla incorrecta,Tienda fisica,En proceso,53400.0
21773,448928,1423,85,2026-07-05,1,Producto defectuoso,Tienda fisica,Aprobada,216900.0
21774,838805,4789,115,2026-08-16,1,Producto vencido,Ecommerce,Aprobada,69200.0
21775,533150,3780,86,2025-12-16,1,No cumple expectativas,Tienda fisica,Aprobada,161300.0
21776,362013,1333,24,2025-09-12,2,No cumple expectativas,Tienda fisica,Aprobada,63800.0
21777,895040,4907,10,2026-07-16,2,Producto defectuoso,Ecommerce,Aprobada,160700.0
21778,318244,623,53,2026-02-14,1,Producto defectuoso,Ecommerce,En proceso,67200.0
21779,946765,938,61,2026-07-30,1,Talla incorrecta,Tienda fisica,Rechazada,24200.0
21780,544885,1743,124,2025-11-15,2,Producto defectuoso,Marketplace,Aprobada,123100.0
21781,851397,1358,44,2026-09-08,2,Talla incorrecta,Tienda fisica,Aprobada,119700.0
21782,395466,504,102,2025-10-02,1,Error en pedido,Ecommerce,Aprobada,26200.0
21783,162770,106,103,2026-09-08,2,Producto defectuoso,Tienda fisica,En proceso,214100.0
21784,95222,1447,59,2025-10-10,1,No cumple expectativas,Tienda fisica,Aprobada,105200.0
21785,288918,2064,86,2025-10-04,2,Producto defectuoso,Tienda fisica,Aprobada,139100.0
21786,736473,136,65,2026-04-02,2,Error en pedido,Marketplace,En proceso,198800.0
21787,637011,618,84,2026-06-15,1,Error en pedido,Tienda fisica,Aprobada,116700.0
21788,637436,4091,24,2025-11-17,2,Talla incorrecta,Tienda fisica,Aprobada,128700.0
21789,414531,3126,145,2026-01-24,2,Error en pedido,Tienda fisica,Aprobada,197100.0
21790,539257,4705,37,2025-12-24,1,Producto vencido,Ecommerce,Aprobada,132700.0
21791,560122,4552,78,2025-11-22,1,Talla incorrecta,Ecommerce,Rechazada,19400.0
21792,835195,1501,17,2026-04-17,1,Talla incorrecta,Tienda fisica,Aprobada,167600.0
21793,242936,3270,60,2026-08-04,2,Producto vencido,Marketplace,Aprobada,49000.0
21794,912029,2924,101,2025-10-30,1,Talla incorrecta,Ecommerce,En proceso,121800.0
21795,503773,1714,75,2026-09-10,1,No cumple expectativas,Ecommerce,Aprobada,118700.0
21796,89490,1543,105,2026-02-09,1,Producto defectuoso,Tienda fisica,Aprobada,137400.0
21797,474027,2715,113,2025-11-18,1,Talla incorrecta,Tienda fisica,En proceso,52800.0
21798,413629,3863,28,2026-04-04,2,Talla incorrecta,Tienda fisica,En proceso,228600.0
21799,180705,3132,74,2025-11-22,1,Producto defectuoso,Tienda fisica,Aprobada,136300.0
21800,510100,3868,93,2025-09-10,1,Producto vencido,Tienda fisica,Aprobada,22200.0
21801,529187,313,103,2026-01-05,2,Producto defectuoso,Tienda fisica,Aprobada,125200.0
21802,681427,2806,145,2025-10-04,1,Talla incorrecta,Tienda fisica,En proceso,166000.0
21803,963800,3609,144,2026-04-07,1,No cumple expectativas,Tienda fisica,En proceso,68600.0
21804,302068,4574,85,2026-08-18,1,No cumple expectativas,Ecommerce,Aprobada,121700.0
21805,417652,4146,104,2025-12-15,1,Producto vencido,Tienda fisica,En proceso,106600.0
21806,599288,4744,48,2025-12-09,2,Error en pedido,Tienda fisica,Aprobada,125900.0
21807,702084,4943,141,2026-09-20,2,Talla incorrecta,Tienda fisica,En proceso,193200.0
21808,614544,1998,120,2026-03-04,1,No cumple expectativas,Marketplace,Aprobada,76400.0
21809,598229,1627,17,2026-01-18,2,Error en pedido,Tienda fisica,Aprobada,13500.0
21810,686184,3948,115,2026-07-15,1,Talla incorrecta,Tienda fisica,En proceso,211600.0
21811,346591,328,44,2026-08-02,1,Error en pedido,Tienda fisica,Rechazada,198200.0
21812,298145,2118,14,2026-05-04,1,Producto defectuoso,Ecommerce,Aprobada,80700.0
21813,546163,3431,47,2025-09-20,1,Producto defectuoso,Ecommerce,Aprobada,34300.0
21814,518520,4669,140,2026-03-10,2,Error en pedido,Tienda fisica,En proceso,53000.0
21815,333789,3544,112,2026-03-25,2,Producto defectuoso,Ecommerce,Aprobada,217800.0
21816,141839,4112,13,2026-07-05,1,Producto defectuoso,Tienda fisica,En proceso,167800.0
21817,72358,408,101,2026-03-24,1,Talla incorrecta,Ecommerce,Aprobada,68400.0
21818,799729,2056,51,2025-12-24,1,Error en pedido,Marketplace,Aprobada,39400.0
21819,553545,1956,113,2026-02-12,2,Talla incorrecta,Ecommerce,En proceso,45700.0
21820,42788,4599,94,2025-10-29,2,Talla incorrecta,Tienda fisica,Rechazada,111600.0
21821,366486,1691,102,2025-10-22,2,No cumple expectativas,Ecommerce,En proceso,89000.0
21822,176994,676,9,2026-05-25,1,Producto defectuoso,Marketplace,Aprobada,128500.0
21823,720787,3978,11,2026-06-03,2,Talla incorrecta,Marketplace,Aprobada,123500.0
21824,539275,1061,11,2025-10-29,1,Error en pedido,Ecommerce,Rechazada,93300.0
21825,367471,2305,94,2026-06-28,1,Talla incorrecta,Tienda fisica,En proceso,144400.0
21826,600180,3882,131,2026-05-16,2,No cumple expectativas,Tienda fisica,En proceso,159500.0
21827,761143,2086,35,2026-07-01,2,Producto vencido,Ecommerce,Rechazada,162900.0
21828,452331,667,108,2025-11-19,1,No cumple expectativas,Tienda fisica,Rechazada,189800.0
21829,391507,2765,56,2025-10-20,2,Talla incorrecta,Tienda fisica,En proceso,139000.0
21830,483259,4770,121,2025-11-11,1,Producto vencido,Ecommerce,Aprobada,66500.0
21831,645434,2390,72,2026-02-28,2,Talla incorrecta,Ecommerce,Aprobada,34500.0
21832,725477,4400,10,2025-12-01,1,Talla incorrecta,Tienda fisica,Aprobada,169200.0
21833,960729,1176,67,2026-06-12,1,Error en pedido,Tienda fisica,Aprobada,175700.0
21834,557027,2959,88,2026-07-11,1,Producto vencido,Tienda fisica,Aprobada,189800.0
21835,742927,1965,86,2026-07-16,1,Error en pedido,Ecommerce,Aprobada,169100.0
21836,953389,1618,104,2026-02-16,1,Error en pedido,Ecommerce,En proceso,120700.0
21837,138286,3874,24,2026-01-27,2,No cumple expectativas,Marketplace,Aprobada,119100.0
21838,562242,1314,57,2025-09-28,2,No cumple expectativas,Tienda fisica,Aprobada,11700.0
21839,291294,1017,8,2026-02-26,2,No cumple expectativas,Marketplace,Aprobada,111400.0
21840,679971,3238,133,2026-06-05,1,Error en pedido,Ecommerce,Aprobada,133200.0
21841,315166,3432,24,2026-08-07,2,Producto defectuoso,Ecommerce,Aprobada,20500.0
21842,232442,1743,21,2026-04-07,1,Producto defectuoso,Ecommerce,Aprobada,138300.0
21843,730827,3648,60,2026-02-05,2,Producto defectuoso,Ecommerce,Aprobada,66600.0
21844,919675,3513,56,2025-09-14,1,Producto defectuoso,Tienda fisica,Aprobada,73200.0
21845,136893,2748,83,2026-05-03,2,No cumple expectativas,Tienda fisica,Aprobada,183500.0
21846,140344,4884,39,2025-09-23,2,No cumple expectativas,Tienda fisica,Aprobada,62000.0
21847,477531,3890,118,2025-12-14,1,Error en pedido,Tienda fisica,Aprobada,123100.0
21848,812860,817,138,2025-10-20,1,No cumple expectativas,Tienda fisica,En proceso,3100.0
21849,502350,1522,86,2026-08-13,1,No cumple expectativas,Tienda fisica,Aprobada,179400.0
21850,295526,667,44,2026-01-15,2,Talla incorrecta,Tienda fisica,Rechazada,205900.0
21851,138737,3916,3,2026-03-21,1,No cumple expectativas,Tienda fisica,Aprobada,27500.0
21852,653656,3401,69,2025-11-05,1,Talla incorrecta,Tienda fisica,Aprobada,83300.0
21853,908413,3529,102,2025-12-06,2,No cumple expectativas,Ecommerce,Aprobada,168500.0
21854,880387,4090,35,2026-05-09,2,Error en pedido,Ecommerce,Aprobada,170300.0
21855,695856,1874,89,2026-08-15,2,Producto defectuoso,Tienda fisica,Aprobada,210300.0
21856,892090,707,1,2025-12-22,2,Producto defectuoso,Tienda fisica,Rechazada,49800.0
21857,615086,1463,39,2026-06-02,1,Error en pedido,Tienda fisica,Rechazada,132600.0
21858,415612,2403,26,2026-02-06,1,Producto defectuoso,Ecommerce,Rechazada,134700.0
